LocationID,SpeciesName,SpeciesLatinName,ObservationYear,ObservationDay,ObservationDate,Season,EventName,Easting,Northing,loccounty,locregion
232954,Primrose,Primula vulgaris,1951,5,5/01/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232806,Winter Aconite,Eranthis hyemalis,1951,27,27/01/1951,S,FIrst flowering,616000,244000,Suffolk,
232806,Primrose,Primula vulgaris,1951,54,23/02/1951,S,FIrst flowering,616000,244000,Suffolk,
232806,Common Dog Violet,Viola riviniana,1951,80,21/03/1951,S,FIrst flowering,616000,244000,Suffolk,
232806,Rosebay Willow-herb,Chamerion angustifolium,1951,202,21/07/1951,S,FIrst flowering,616000,244000,Suffolk,
232806,Scentless Mayweed,Tripleurospermum inodorum,1951,286,13/10/1951,S,FIrst flowering,616000,244000,Suffolk,
232842,Yellow Crocus,Crocus spp.,1951,41,10/02/1951,S,FIrst flowering,630000,234000,Suffolk,
232772,Dandelion,Taraxacum sect. Erythrosperma,1951,55,24/02/1951,S,FIrst flowering,604000,245000,Suffolk,
232748,Lesser celandine,Ranunculus ficaria,1951,74,15/03/1951,S,FIrst flowering,585000,264000,Suffolk,
232954,Snowdrop,Galanthus nivalis,1951,21,21/01/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232675,Lesser celandine,Ranunculus ficaria,1951,37,6/02/1951,S,FIrst flowering,536000,253000,Cambridgeshire,
232780,Snowdrop,Galanthus nivalis,1951,16,16/01/1951,S,FIrst flowering,605000,246000,Suffolk,
232780,Hazel,Corylus avellana,1951,30,30/01/1951,S,FIrst flowering,605000,246000,Suffolk,
232780,Hazel,Corylus avellana,1951,13,13/01/1951,S,FIrst flowering,605000,246000,Suffolk,
232954,Wood anemone,Anemone nemorosa,1951,95,5/04/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Bluebell,Hyacinthoides non-scripta,1951,112,22/04/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232601,Wood anemone,Anemone nemorosa,1951,103,13/04/1951,S,FIrst flowering,518000,229000,Hertfordshire,
232601,Colt's-foot,Tussilago farfara,1951,65,6/03/1951,S,FIrst flowering,518000,229000,Hertfordshire,
230410,Lesser celandine,Ranunculus ficaria,1951,111,21/04/1951,S,FIrst flowering,424000,568000,Northumberland,
232954,Hazel,Corylus avellana,1951,1,1/01/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Winter Aconite,Eranthis hyemalis,1951,21,21/01/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232719,Dog rose,Rosa canina,1951,161,10/06/1951,S,FIrst flowering,570000,206000,Essex,
232719,Cowslip,Primula veris,1951,115,25/04/1951,S,FIrst flowering,570000,206000,Essex,
232719,Garlic mustard,Alliaria petiolata,1951,110,20/04/1951,S,FIrst flowering,570000,206000,Essex,
232954,Harebell,Campanula rotundifolia,1951,235,23/08/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Greater Stitchwort,Stellaria holostea,1951,109,19/04/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Cowslip,Primula veris,1951,110,20/04/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Dog's Mercury,Mercurialis perennis,1951,43,12/02/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Garlic mustard,Alliaria petiolata,1951,110,20/04/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Lesser celandine,Ranunculus ficaria,1951,43,12/02/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232954,Colt's-foot,Tussilago farfara,1951,74,15/03/1951,S,FIrst flowering,510000,117000,West Sussex,South East
232719,Greater Stitchwort,Stellaria holostea,1951,119,29/04/1951,S,FIrst flowering,570000,206000,Essex,
232719,Lesser celandine,Ranunculus ficaria,1951,102,12/04/1951,S,FIrst flowering,570000,206000,Essex,
232719,Colt's-foot,Tussilago farfara,1951,90,31/03/1951,S,FIrst flowering,570000,206000,Essex,
232813,Hazel,Corylus avellana,1952,61,1/03/1952,S,FIrst flowering,620000,237000,Suffolk,
230712,Colt's-foot,Tussilago farfara,1952,61,1/03/1952,S,FIrst flowering,380000,410000,Lancashire,
230712,Autumn Crocus,Crocus spp.,1952,272,28/09/1952,A,FIrst flowering,380000,410000,Lancashire,
232833,Forgetmenot,Myosotis arvensis,1952,138,17/05/1952,S,FIrst flowering,625000,246000,Suffolk,
378177,Snowdrop,Galanthus nivalis,1952,56,25/02/1952,S,FIrst flowering,427600,437500,West Yorkshire    ,Yorkshire & Humber
230946,Great Bindweed,Calystegia silvatica,1952,173,21/06/1952,S,FIrst flowering,332000,382000,Merseyside,North West
230946,Great Bindweed,Calystegia silvatica,1952,173,21/06/1952,S,FIrst flowering,332000,382000,Merseyside,North West
230658,Lesser celandine,Ranunculus ficaria,1952,69,9/03/1952,S,FIrst flowering,358000,405000,Lancashire,
230944,Garlic mustard,Alliaria petiolata,1952,110,19/04/1952,S,FIrst flowering,331000,381000,Merseyside,North West
230944,Garlic mustard,Alliaria petiolata,1952,110,19/04/1952,S,FIrst flowering,331000,381000,Merseyside,North West
230712,Devils Bit Scabious,Succisa pratensis,1952,216,3/08/1952,S,FIrst flowering,380000,410000,Lancashire,
230712,Harebell,Campanula rotundifolia,1952,201,19/07/1952,S,FIrst flowering,380000,410000,Lancashire,
233316,Cow Parsley,Anthriscus sylvestris,1952,110,19/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Black Medick,Medicago lupulina,1952,146,25/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Stinging Nettle,Urtica dioica,1952,146,25/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Purging Flax,Linum catharticum,1952,155,3/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Self-heal,Prunella vulgaris,1952,165,13/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Great Plantain,Plantago major,1952,167,15/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Restharrow,Ononis repens,1952,220,7/08/1952,S,FIrst flowering,558500,139400,Kent,
232810,Snowdrop,Galanthus nivalis,1952,61,1/03/1952,S,FIrst flowering,618000,238000,Suffolk,
230712,Marsh Marigold,Caltha palustris,1952,105,14/04/1952,S,FIrst flowering,380000,410000,Lancashire,
232819,Fleabane,Pulicaria dysenterica,1952,205,23/07/1952,S,FIrst flowering,621000,240000,Suffolk,
232840,Marsh Marigold,Caltha palustris,1952,103,12/04/1952,S,FIrst flowering,628000,258000,Suffolk,
233316,Wood anemone,Anemone nemorosa,1952,96,5/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Bluebell,Hyacinthoides non-scripta,1952,104,13/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Bush Vetch,Vicia sepium,1952,110,19/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Norway Maple,Acer platanoides,1952,114,23/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Oxeye daisy,Leucanthemum vulgare,1952,132,11/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Field Scabius,Knautia arvensis,1952,155,3/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Honeysuckle,Lonicera periclymenum,1952,185,3/07/1952,S,FIrst flowering,558500,139400,Kent,
230660,Bluebell,Hyacinthoides non-scripta,1952,111,20/04/1952,S,FIrst flowering,358000,417000,Lancashire,
230849,Wood anemone,Anemone nemorosa,1952,102,11/04/1952,S,FIrst flowering,270000,342000,Gwynedd,Wales
230924,Garlic mustard,Alliaria petiolata,1952,109,18/04/1952,S,FIrst flowering,327000,364000,Clwyd             ,Wales
233316,Goat Willow,Salix caprea,1952,81,21/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Herb Robert,Geranium robertianum,1952,107,16/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Sheep's Sorrel,Rumex acetosella,1952,117,26/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Bramble,Rubus fruticosus agg.,1952,125,4/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Ivy-leaved Toadflax,Cymbalaria muralis,1952,132,11/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Upright Hedge-parsley,Torilis japonica,1952,137,16/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,White Clover Dutch Clover,Trifolium repens,1952,140,19/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Lesser Bindweed,Convolvulus arvensis,1952,172,20/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Wild Carrot,Daucus carota subsp. carota,1952,185,3/07/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hawkweed Ox-tongue,Picris hieracioides,1952,220,7/08/1952,S,FIrst flowering,558500,139400,Kent,
233316,Dog's Mercury,Mercurialis perennis,1952,41,10/02/1952,S,FIrst flowering,558500,139400,Kent,
233316,Greater Stitchwort,Stellaria holostea,1952,98,7/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Moschatel,Adoxa moschatellina,1952,104,13/04/1952,S,FIrst flowering,558500,139400,Kent,
230922,Ivy,Hedera helix,1952,244,31/08/1952,A,FIrst flowering,327000,322000,Shropshire,
230957,Oxeye daisy,Leucanthemum vulgare,1952,147,26/05/1952,S,FIrst flowering,334000,383000,Merseyside,North West
230957,Oxeye daisy,Leucanthemum vulgare,1952,147,26/05/1952,S,FIrst flowering,334000,383000,Merseyside,North West
231892,Primrose,Primula vulgaris,1952,284,10/10/1952,S,FIrst flowering,367000,149000,Somerset,
231892,Garlic mustard,Alliaria petiolata,1952,106,15/04/1952,S,FIrst flowering,367000,149000,Somerset,
231892,Greater Stitchwort,Stellaria holostea,1952,80,20/03/1952,S,FIrst flowering,367000,149000,Somerset,
231892,Harebell,Campanula rotundifolia,1952,251,7/09/1952,S,FIrst flowering,367000,149000,Somerset,
231892,Oxeye daisy,Leucanthemum vulgare,1952,145,24/05/1952,S,FIrst flowering,367000,149000,Somerset,
233316,Daffodil,Narcissus pseudonarcissus,1952,82,22/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Lesser Periwinkle,Vinca minor,1952,38,7/02/1952,S,FIrst flowering,558500,139400,Kent,
233316,Mezereon,Daphne mezereum,1952,70,10/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Snowdrop,Galanthus nivalis,1952,51,20/02/1952,S,FIrst flowering,558500,139400,Kent,
233316,Wych Elm,Ulmus glabra,1952,82,22/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Barren Strawberry,Potentilla sterilis,1952,76,16/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Ribwort,Plantago lanceolata,1952,108,17/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Wood-sorrel,Oxalis acetosella,1952,104,13/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Birdsfoot-trefoil,Lotus corniculatus,1952,132,11/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Cut-leaved Cranesbill,Geranium dissectum,1952,140,19/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Twayblade,Neottia ovata,1952,159,7/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Smooth Hawk's-beard,Crepis capillaris,1952,159,7/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Tufted Vetch,Vicia cracca,1952,159,7/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Field Rose,Rosa arvensis,1952,171,19/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Tansy,Tanacetum vulgare,1952,226,13/08/1952,S,FIrst flowering,558500,139400,Kent,
231892,Bluebell,Hyacinthoides non-scripta,1952,114,23/04/1952,S,FIrst flowering,367000,149000,Somerset,
231892,Wood anemone,Anemone nemorosa,1952,86,26/03/1952,S,FIrst flowering,367000,149000,Somerset,
232083,Greater Stitchwort,Stellaria holostea,1952,102,11/04/1952,S,FIrst flowering,471000,173000,Berkshire,
232845,Hemp Agrimony,Eupatorium cannabinum,1952,222,9/08/1952,S,FIrst flowering,630000,254000,Suffolk,
232845,Guelder Rose,Viburnum opulus,1952,222,9/08/1952,S,FIrst flowering,630000,254000,Suffolk,
232842,Daffodil,Narcissus pseudonarcissus,1952,82,22/03/1952,S,FIrst flowering,630000,234000,Suffolk,
231892,Ivy,Hedera helix,1952,258,14/09/1952,A,FIrst flowering,367000,149000,Somerset,
231892,Devils Bit Scabious,Succisa pratensis,1952,252,8/09/1952,S,FIrst flowering,367000,149000,Somerset,
232083,Bluebell,Hyacinthoides non-scripta,1952,105,14/04/1952,S,FIrst flowering,471000,173000,Berkshire,
233316,Yew,Taxus baccata,1952,67,7/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Greater Celandine,Chelidonium majus,1952,110,19/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Ash,Fraxinus excelsior,1952,113,22/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,White Dead-nettle,Lamium album,1952,110,19/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hairy Bitter-cress,Cardamine hirsuta,1952,96,5/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Ivy Speedwell,Veronica hederifolia,1952,96,5/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Horsetail,Equisetum arvense,1952,103,12/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Creeping Buttercup,Ranunculus repens,1952,107,16/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Bulbous Buttercup,Ranunculus bulbosus,1952,109,18/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Bugle,Ajuga reptans,1952,111,20/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Three-nerved Sandwort,Moehringia trinervia,1952,114,23/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Cat's Ear,Hypochaeris radicata,1952,131,10/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Wall Lettuce,Mycelis muralis,1952,178,26/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Betony,Stachys officinalis,1952,200,18/07/1952,S,FIrst flowering,558500,139400,Kent,
233316,Mugwort,Artemisia vulgaris,1952,220,7/08/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hoary Ragwort,Senecio erucifolius,1952,252,8/09/1952,S,FIrst flowering,558500,139400,Kent,
233131,Wood anemone,Anemone nemorosa,1952,85,25/03/1952,S,FIrst flowering,530000,150000,Surrey,
233131,Greater Stitchwort,Stellaria holostea,1952,96,5/04/1952,S,FIrst flowering,530000,150000,Surrey,
233316,Ground Ivy,Glechoma hederacea,1952,104,13/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Marsh Marigold,Caltha palustris,1952,104,13/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Lesser Yellow Trefoil,Trifolium dubium,1952,130,9/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hoary Cress,Lepidium draba,1952,135,14/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Broad-leaved Dock,Rumex obtusifolius,1952,139,18/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Ragged Robin,Silene flos-cuculi,1952,146,25/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Brooklime,Veronica beccabunga,1952,146,25/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hop Trefoil,Trifolium campestre,1952,155,3/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Milkwort,Polygala vulgaris,1952,155,3/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,"Heather, Ling"," Ling""",1952,185,3/07/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Hemp-nettle,Galeopsis tetrahit,1952,215,2/08/1952,S,FIrst flowering,558500,139400,Kent,
233316,Gipsy-wort,Lycopus europaeus,1952,206,24/07/1952,S,FIrst flowering,558500,139400,Kent,
233316,Yellow Crocus,Crocus spp.,1952,51,20/02/1952,S,FIrst flowering,558500,139400,Kent,
233131,Lesser celandine,Ranunculus ficaria,1952,54,23/02/1952,S,FIrst flowering,530000,150000,Surrey,
233316,Primrose,Primula vulgaris,1952,98,7/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Dog Violet,Viola riviniana,1952,98,7/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Horse chestnut,Aesculus hippocastanum,1952,113,22/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Yellow Rattle,Rhinanthus minor,1952,155,3/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Small Balsam,Impatiens parviflora,1952,167,15/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Lime,Tilia platyphyllos x cordata = T. x europaea,1952,167,15/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Rosebay Willow-herb,Chamerion angustifolium,1952,177,25/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hazel,Corylus avellana,1952,34,3/02/1952,S,FIrst flowering,558500,139400,Kent,
233316,Rayless Mayweed,Matricaria discoidea,1952,13,13/01/1952,S,FIrst flowering,558500,139400,Kent,
233316,Meadow Buttercup,Ranunculus acris,1952,118,27/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Red Clover,Trifolium pratense,1952,131,10/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Wintercress,Barbarea vulgaris,1952,131,10/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Elder,Sambucus nigra,1952,138,17/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Water Figwort,Scrophularia auriculata,1952,146,25/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Sanicle,Sanicula europaea,1952,147,26/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Yellow Flag,Iris pseudacorus,1952,155,3/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Ragwort,Senecio jacobaea,1952,179,27/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Carline Thistle,Carlina vulgaris,1952,220,7/08/1952,S,FIrst flowering,558500,139400,Kent,
231892,Lesser Stitchwort,Stellaria graminea,1952,104,13/04/1952,S,FIrst flowering,367000,149000,Somerset,
233316,Common St.John's Wort,Hypericum perforatum,1952,180,28/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Musk Mallow,Malva moschata ,1952,225,12/08/1952,S,FIrst flowering,558500,139400,Kent,
233316,Marsh Foxtail Grass,Alopecurus geniculatus,1952,70,10/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Colt's-foot,Tussilago farfara,1952,68,8/03/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Fumitory,Fumaria officinalis,1952,109,18/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Goldilocks,Ranunculus auricomus,1952,117,26/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Beech,Fagus sylvatica,1952,122,1/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Germander Speedwell,Veronica chamaedrys,1952,117,26/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Rowan,Sorbus aucuparia,1952,123,2/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Crack Willow,Salix fragilis,1952,114,23/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Common Sorrel,Rumex acetosa,1952,122,1/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Blackthorn,Prunus spinosa,1952,103,12/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Garlic mustard,Alliaria petiolata,1952,110,19/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Tormentil,Potentilla erecta,1952,132,11/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Fool's Parsley,Aethusa cynapium,1952,146,25/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Dewberry,Rubus caesius,1952,146,25/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Scarlet Pimpernel,Anagallis arvensis,1952,155,3/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Guelder Rose,Viburnum opulus,1952,152,31/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Thyme-leaved Speedwell,Veronica serpyllifolia,1952,159,7/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hemp Agrimony,Eupatorium cannabinum,1952,200,18/07/1952,S,FIrst flowering,558500,139400,Kent,
233316,Water Mint,Mentha aquatica,1952,211,29/07/1952,S,FIrst flowering,558500,139400,Kent,
230534,Wood anemone,Anemone nemorosa,1952,87,27/03/1952,S,FIrst flowering,224000,484000,Isle of Man,
230534,Oxeye daisy,Leucanthemum vulgare,1952,168,16/06/1952,S,FIrst flowering,224000,484000,Isle of Man,
232796,Marsh Marigold,Caltha palustris,1952,123,2/05/1952,S,FIrst flowering,613000,241000,Suffolk,
230534,Dog rose,Rosa canina,1952,168,16/06/1952,S,FIrst flowering,224000,484000,Isle of Man,
233316,Cuckooflower,Cardamine pratensis,1952,98,7/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,"Wild Cherry, Gean"," Gean""",1952,108,17/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hedge Mustard,Sisymbrium officinale,1952,118,27/04/1952,S,FIrst flowering,558500,139400,Kent,
233316,Hawthorn,Crataegus monogyna,1952,125,4/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Opposite-leaved Golden Saxifrage,Chrysosplenium oppositifolium,1952,123,2/05/1952,S,FIrst flowering,558500,139400,Kent,
233316,Greater Bindweed,Clystegia sepium sylvatica,1952,172,20/06/1952,S,FIrst flowering,558500,139400,Kent,
233316,Great Hairy Willow-herb,Epilobium hirsutum,1952,187,5/07/1952,S,FIrst flowering,558500,139400,Kent,
232083,Lesser celandine,Ranunculus ficaria,1952,55,24/02/1952,S,FIrst flowering,471000,173000,Berkshire,
231725,Colt's-foot,Tussilago farfara,1952,67,7/03/1952,S,FIrst flowering,487000,210000,Buckinghamshire,
