species,year,doy
achillea millefolium,1989,194
achillea millefolium,1989,196
achillea millefolium,1989,198
achillea millefolium,1989,200
achillea millefolium,1989,202
achillea millefolium,1989,205
achillea millefolium,1989,207
achillea millefolium,1989,210
achillea millefolium,1989,214
achillea millefolium,1989,216
achillea millefolium,1989,218
achillea millefolium,1989,220
achillea millefolium,1989,223
achillea millefolium,1989,225
achillea millefolium,1989,227
achillea millefolium,1989,229
achillea millefolium,1989,202
achillea millefolium,1989,205
achillea millefolium,1989,207
achillea millefolium,1989,210
achillea millefolium,1989,214
achillea millefolium,1989,216
achillea millefolium,1989,218
achillea millefolium,1989,220
achillea millefolium,1989,223
achillea millefolium,1989,227
achillea millefolium,1989,229
achillea millefolium,1989,234
achillea millefolium,1989,236
achillea millefolium,1989,239
achillea millefolium,1991,221
achillea millefolium,1991,224
achillea millefolium,1991,226
achillea millefolium,1991,228
achillea millefolium,1991,230
achillea millefolium,1991,232
achillea millefolium,1991,234
achillea millefolium,1991,236
achillea millefolium,1991,238
achillea millefolium,1991,240
achillea millefolium,1991,242
achillea millefolium,1991,245
achillea millefolium,1991,210
achillea millefolium,1991,212
achillea millefolium,1991,214
achillea millefolium,1991,216
achillea millefolium,1991,218
achillea millefolium,1991,221
achillea millefolium,1991,224
achillea millefolium,1991,226
achillea millefolium,1991,228
achillea millefolium,1991,230
achillea millefolium,1991,232
achillea millefolium,1991,234
achillea millefolium,1991,236
achillea millefolium,1991,224
achillea millefolium,1991,226
achillea millefolium,1991,228
achillea millefolium,1991,230
achillea millefolium,1991,232
achillea millefolium,1991,234
achillea millefolium,1991,236
achillea millefolium,1991,238
achillea millefolium,1991,240
achillea millefolium,1991,242
achillea millefolium,1991,245
achillea millefolium,1991,248
achillea millefolium,1991,252
achillea millefolium,1991,257
achillea millefolium,1991,228
achillea millefolium,1991,240
achillea millefolium,1991,214
achillea millefolium,1991,216
achillea millefolium,1991,218
achillea millefolium,1991,221
achillea millefolium,1991,224
achillea millefolium,1991,226
achillea millefolium,1991,228
achillea millefolium,1991,230
achillea millefolium,1991,232
achillea millefolium,1991,216
achillea millefolium,1991,218
achillea millefolium,1991,221
achillea millefolium,1991,224
achillea millefolium,1991,226
achillea millefolium,1991,228
achillea millefolium,1991,230
achillea millefolium,1991,232
achillea millefolium,1991,234
achillea millefolium,1991,236
achillea millefolium,1991,238
achillea millefolium,1991,240
achillea millefolium,1991,218
achillea millefolium,1991,221
achillea millefolium,1991,224
achillea millefolium,1991,226
achillea millefolium,1991,228
achillea millefolium,1991,230
achillea millefolium,1991,232
achillea millefolium,1991,234
achillea millefolium,1991,236
achillea millefolium,1991,238
achillea millefolium,1991,240
achillea millefolium,1991,242
achillea millefolium,1991,245
achillea millefolium,1991,248
achillea millefolium,1991,252
achillea millefolium,1991,218
achillea millefolium,1991,221
achillea millefolium,1991,224
achillea millefolium,1991,226
achillea millefolium,1991,228
achillea millefolium,1991,230
achillea millefolium,1991,232
achillea millefolium,1991,234
achillea millefolium,1991,236
achillea millefolium,1992,199
achillea millefolium,1992,202
achillea millefolium,1992,204
achillea millefolium,1992,207
achillea millefolium,1992,209
achillea millefolium,1992,211
achillea millefolium,1992,214
achillea millefolium,1992,217
achillea millefolium,1992,219
achillea millefolium,1992,223
achillea millefolium,1992,225
achillea millefolium,1992,227
achillea millefolium,1992,230
achillea millefolium,1992,232
achillea millefolium,1992,234
achillea millefolium,1992,237
achillea millefolium,1992,239
achillea millefolium,1991,208
achillea millefolium,1992,204
achillea millefolium,1992,207
achillea millefolium,1992,211
achillea millefolium,1992,214
achillea millefolium,1992,217
achillea millefolium,1992,219
achillea millefolium,1992,223
achillea millefolium,1992,225
achillea millefolium,1992,227
achillea millefolium,1992,230
achillea millefolium,1992,232
achillea millefolium,1992,234
achillea millefolium,1992,237
achillea millefolium,1992,239
achillea millefolium,1992,230
achillea millefolium,1992,232
achillea millefolium,1992,234
achillea millefolium,1992,237
achillea millefolium,1992,239
achillea millefolium,1992,211
achillea millefolium,1992,214
achillea millefolium,1992,217
achillea millefolium,1992,219
achillea millefolium,1992,223
achillea millefolium,1992,225
achillea millefolium,1992,227
achillea millefolium,1992,230
achillea millefolium,1992,232
achillea millefolium,1992,234
achillea millefolium,1992,237
achillea millefolium,1992,239
achillea millefolium,1992,202
achillea millefolium,1992,204
achillea millefolium,1992,207
achillea millefolium,1992,209
achillea millefolium,1992,211
achillea millefolium,1992,214
achillea millefolium,1992,217
achillea millefolium,1992,219
achillea millefolium,1992,223
achillea millefolium,1992,225
achillea millefolium,1992,227
achillea millefolium,1992,230
achillea millefolium,1992,232
achillea millefolium,1992,234
achillea millefolium,1992,239
achillea millefolium,1992,219
achillea millefolium,1992,223
achillea millefolium,1992,225
achillea millefolium,1992,227
achillea millefolium,1992,230
achillea millefolium,1992,232
achillea millefolium,1992,234
achillea millefolium,1992,237
achillea millefolium,1992,239
achillea millefolium,1993,213
achillea millefolium,1993,216
achillea millefolium,1993,226
achillea millefolium,1993,219
achillea millefolium,1993,222
achillea millefolium,1993,227
achillea millefolium,1993,229
achillea millefolium,1993,234
achillea millefolium,1993,236
achillea millefolium,1993,240
achillea millefolium,1993,227
achillea millefolium,1993,229
achillea millefolium,1993,231
achillea millefolium,1993,234
achillea millefolium,1993,236
achillea millefolium,1993,238
achillea millefolium,1993,240
achillea millefolium,1993,213
achillea millefolium,1993,231
achillea millefolium,1993,234
achillea millefolium,1993,236
achillea millefolium,1993,238
achillea millefolium,1993,240
achillea millefolium,1994,193
achillea millefolium,1994,195
achillea millefolium,1994,197
achillea millefolium,1994,199
achillea millefolium,1994,203
achillea millefolium,1994,205
achillea millefolium,1994,207
achillea millefolium,1994,209
achillea millefolium,1994,212
achillea millefolium,1994,203
achillea millefolium,1994,212
achillea millefolium,1994,214
achillea millefolium,1994,207
achillea millefolium,1994,209
achillea millefolium,1994,203
achillea millefolium,1994,205
achillea millefolium,1994,207
achillea millefolium,1994,209
achillea millefolium,1994,212
achillea millefolium,1994,214
achillea millefolium,1994,217
achillea millefolium,1994,220
achillea millefolium,1994,233
achillea millefolium,1995,224
achillea millefolium,1995,226
achillea millefolium,1995,228
achillea millefolium,1995,230
achillea millefolium,1995,232
achillea millefolium,1995,234
achillea millefolium,1995,236
achillea millefolium,1995,238
achillea millefolium,1995,240
achillea millefolium,1995,242
achillea millefolium,1995,244
achillea millefolium,1995,246
achillea millefolium,1995,248
achillea millefolium,1995,250
achillea millefolium,1995,253
achillea millefolium,1995,255
achillea millefolium,1995,257
achillea millefolium,1995,259
achillea millefolium,1995,261
achillea millefolium,1995,263
achillea millefolium,1995,265
achillea millefolium,1995,226
achillea millefolium,1995,228
achillea millefolium,1995,230
achillea millefolium,1995,232
achillea millefolium,1995,234
achillea millefolium,1995,236
achillea millefolium,1995,238
achillea millefolium,1995,240
achillea millefolium,1995,242
achillea millefolium,1995,244
achillea millefolium,1995,246
achillea millefolium,1995,248
achillea millefolium,1995,250
achillea millefolium,1995,253
achillea millefolium,1995,255
achillea millefolium,1995,257
achillea millefolium,1995,259
achillea millefolium,1995,261
achillea millefolium,1995,263
achillea millefolium,1995,265
achillea millefolium,1995,267
achillea millefolium,1995,269
achillea millefolium,1995,226
achillea millefolium,1995,228
achillea millefolium,1995,230
achillea millefolium,1995,232
achillea millefolium,1995,234
achillea millefolium,1995,236
achillea millefolium,1995,238
achillea millefolium,1995,240
achillea millefolium,1995,242
achillea millefolium,1995,244
achillea millefolium,1995,246
achillea millefolium,1995,248
achillea millefolium,1995,250
achillea millefolium,1995,253
achillea millefolium,1995,255
achillea millefolium,1995,257
achillea millefolium,1995,259
achillea millefolium,1995,261
achillea millefolium,1995,263
achillea millefolium,1995,265
achillea millefolium,1995,267
achillea millefolium,1995,226
achillea millefolium,1995,228
achillea millefolium,1995,230
achillea millefolium,1995,232
achillea millefolium,1995,234
achillea millefolium,1995,236
achillea millefolium,1995,238
achillea millefolium,1995,240
achillea millefolium,1995,242
achillea millefolium,1995,244
achillea millefolium,1995,246
achillea millefolium,1995,248
achillea millefolium,1995,250
achillea millefolium,1995,253
achillea millefolium,1995,255
achillea millefolium,1995,257
achillea millefolium,1995,259
achillea millefolium,1995,261
achillea millefolium,1995,263
achillea millefolium,1995,265
achillea millefolium,1995,267
achillea millefolium,1995,269
achillea millefolium,1995,238
achillea millefolium,1995,248
achillea millefolium,1995,250
achillea millefolium,1995,253
achillea millefolium,1996,207
achillea millefolium,1996,209
achillea millefolium,1996,211
achillea millefolium,1996,213
achillea millefolium,1996,215
achillea millefolium,1996,218
achillea millefolium,1996,220
achillea millefolium,1996,223
achillea millefolium,1996,228
achillea millefolium,1996,220
achillea millefolium,1996,223
achillea millefolium,1996,225
achillea millefolium,1996,228
achillea millefolium,1996,230
achillea millefolium,1996,233
achillea millefolium,1996,230
achillea millefolium,1996,218
achillea millefolium,1996,220
achillea millefolium,1996,223
achillea millefolium,1996,225
achillea millefolium,1996,228
achillea millefolium,1996,230
achillea millefolium,1996,233
achillea millefolium,1996,235
achillea millefolium,1997,204
achillea millefolium,1997,206
achillea millefolium,1997,208
achillea millefolium,1997,210
achillea millefolium,1997,212
achillea millefolium,1997,214
achillea millefolium,1997,216
achillea millefolium,1997,218
achillea millefolium,1997,220
achillea millefolium,1997,222
achillea millefolium,1997,224
achillea millefolium,1997,226
achillea millefolium,1997,228
achillea millefolium,1997,230
achillea millefolium,1997,232
achillea millefolium,1997,234
achillea millefolium,1997,236
achillea millefolium,1997,238
achillea millefolium,1997,240
achillea millefolium,1997,242
achillea millefolium,1997,245
achillea millefolium,1997,222
achillea millefolium,1997,224
achillea millefolium,1997,226
achillea millefolium,1997,228
achillea millefolium,1997,230
achillea millefolium,1997,232
achillea millefolium,1997,234
achillea millefolium,1997,236
achillea millefolium,1997,238
achillea millefolium,1997,240
achillea millefolium,1997,242
achillea millefolium,1997,245
achillea millefolium,1997,247
achillea millefolium,1997,250
achillea millefolium,1997,206
achillea millefolium,1997,208
achillea millefolium,1997,210
achillea millefolium,1997,212
achillea millefolium,1997,214
achillea millefolium,1997,216
achillea millefolium,1997,218
achillea millefolium,1997,220
achillea millefolium,1997,222
achillea millefolium,1997,224
achillea millefolium,1997,226
achillea millefolium,1997,228
achillea millefolium,1997,230
achillea millefolium,1997,232
achillea millefolium,1997,234
achillea millefolium,1997,236
achillea millefolium,1997,238
achillea millefolium,1997,240
achillea millefolium,1997,242
achillea millefolium,1997,245
achillea millefolium,1997,230
achillea millefolium,1997,232
achillea millefolium,1997,234
achillea millefolium,1997,236
achillea millefolium,1997,238
achillea millefolium,1997,240
achillea millefolium,1997,242
achillea millefolium,1997,245
achillea millefolium,1997,247
achillea millefolium,1997,250
achillea millefolium,1997,252
achillea millefolium,1998,209
achillea millefolium,1998,212
achillea millefolium,1998,214
achillea millefolium,1998,216
achillea millefolium,1998,218
achillea millefolium,1998,220
achillea millefolium,1998,222
achillea millefolium,1998,225
achillea millefolium,1998,227
achillea millefolium,1998,229
